,0
2017-07-26,682039.1201783104
2017-07-27,682583.0928338914
2017-07-28,682508.4040531494
2017-07-29,682570.4633135921
2017-07-30,681977.3200542538
2017-07-31,681895.4580159094
2017-08-01,691534.773375529
2017-08-02,691391.435572783
2017-08-03,691026.4252791852
2017-08-04,691135.484918091
2017-08-05,691035.116224632
2017-08-06,690876.2286797436
2017-08-07,690550.1917602293
2017-08-08,690703.51784333
2017-08-09,690717.5590079727
2017-08-10,691311.5821808429
2017-08-11,692022.8727039846
2017-08-12,692081.1622306935
2017-08-13,691844.3006026945
2017-08-14,692537.3838720631
2017-08-15,692623.5986974459
2017-08-16,693368.863487939
2017-08-17,692812.4301114742
2017-08-18,692742.7757672917
2017-08-19,692953.6068947364
2017-08-20,693047.4235293943
2017-08-21,693433.4460873739
2017-08-22,693617.6917982587
2017-08-23,693643.111845101
2017-08-24,694659.8812942257
2017-08-25,694733.8667345623
2017-08-26,694597.3032991604
2017-08-27,695067.2407149038
2017-08-28,695341.5681509508
2017-08-29,695425.2070264576
2017-08-30,695421.735695943
2017-08-31,695364.5863904202
2017-09-01,705325.5946502651
2017-09-02,705456.7896314533
2017-09-03,705742.3653756834
2017-09-04,706256.1610045584
2017-09-05,706760.1517541395
2017-09-06,707227.5072600617
2017-09-07,707432.1490827533
2017-09-08,708523.7450416097
2017-09-09,708857.6196890369
2017-09-10,709014.8976746962
2017-09-11,709043.039801447
2017-09-12,709543.3688588274
2017-09-13,709445.1610311222
2017-09-14,709771.8945491712
2017-09-15,709886.433058341
2017-09-16,709857.4999561099
2017-09-17,709943.7452331651
2017-09-18,710325.0403025089
2017-09-19,710633.076418028
2017-09-20,711056.4530889505
2017-09-21,711407.6819494548
2017-09-22,710824.4718531723
2017-09-23,711002.8117996916
2017-09-24,711238.6297624379
2017-09-25,710992.6812890689
2017-09-26,711140.3408784519
2017-09-27,711428.3724953814
2017-09-28,711716.0506456567
2017-09-29,711768.5312105785
2017-09-30,712130.8077514177
2017-10-01,722458.3228685885
2017-10-02,722787.4369354007
2017-10-03,722903.9103400724
2017-10-04,723721.6897799292
2017-10-05,723631.3859655922
2017-10-06,724717.5203072864
2017-10-07,724455.1214831747
2017-10-08,724810.3189084565
2017-10-09,725219.4621718769
2017-10-10,725320.4373140737
2017-10-11,725342.5023580363
2017-10-12,725269.1898322604
2017-10-13,724716.9134198728
2017-10-14,724710.0133900468
2017-10-15,725146.7312799178
2017-10-16,725996.1407399931
2017-10-17,726086.1347377877
2017-10-18,726656.00754356
2017-10-19,726988.2471784822
2017-10-20,727379.3130365435
2017-10-21,727248.6435443598
2017-10-22,727376.8333516669
2017-10-23,727719.791013987
2017-10-24,727286.2582047905
2017-10-25,727053.3343355517
2017-10-26,727304.5194893633
2017-10-27,727988.1546694039
2017-10-28,727723.2749514338
2017-10-29,727749.8652633965
2017-10-30,728358.6389266145
2017-10-31,727363.3424597394
2017-11-01,737266.2667104885
2017-11-02,737840.6983150687
2017-11-03,737941.3833411824
2017-11-04,737961.284249576
2017-11-05,739385.3119973292
2017-11-06,739573.9018001113
2017-11-07,739945.230620075
2017-11-08,740231.0907874722
2017-11-09,739486.2839580564
2017-11-10,739249.6079039642
2017-11-11,739648.0198157132
2017-11-12,739173.1006108541
2017-11-13,739349.7464042784
2017-11-14,739817.5977144474
2017-11-15,739638.9428260636
2017-11-16,739871.784614293
2017-11-17,740517.9278158466
2017-11-18,741223.8357195402
2017-11-19,740851.5732723129
2017-11-20,741378.0454985355
2017-11-21,741177.3167515155
2017-11-22,740690.9767395685
2017-11-23,740585.1191168841
2017-11-24,741461.6568395423
2017-11-25,741570.435117335
2017-11-26,741211.7739555568
2017-11-27,741783.1849562998
2017-11-28,741870.541539958
2017-11-29,742331.8918038282
2017-11-30,742478.2424365274
2017-12-01,752697.4501570796
2017-12-02,752040.8387806157
2017-12-03,751930.9029373985
2017-12-04,751678.5658870849
2017-12-05,751955.9686648736
2017-12-06,752084.265800679
2017-12-07,751773.0624689969
2017-12-08,752454.8505003945
2017-12-09,752944.1694386724
2017-12-10,753176.3655787773
2017-12-11,753087.5312628313
2017-12-12,753284.021787888
2017-12-13,753659.570493554
2017-12-14,754092.6679128336
2017-12-15,753994.0565805319
2017-12-16,754327.8723714722
2017-12-17,753542.0550333651
2017-12-18,753671.8800094026
2017-12-19,753998.8022178168
2017-12-20,753844.5070073197
2017-12-21,753771.5297534695
2017-12-22,753396.9195714819
2017-12-23,753495.4866226062
2017-12-24,753489.5671856352
2017-12-25,752847.4794816687
2017-12-26,752820.6743554878
2017-12-27,753154.408723159
2017-12-28,752975.8762660113
2017-12-29,753491.2410165209
2017-12-30,753079.8893607284
2017-12-31,753466.3106351807
2018-01-01,863293.3095960574
2018-01-02,863549.9313693827
2018-01-03,863855.2764419852
2018-01-04,864142.5324912653
2018-01-05,864351.3740921044
2018-01-06,864400.4914542915
2018-01-07,864004.5275866301
2018-01-08,864683.8422295855
2018-01-09,864536.9682986914
2018-01-10,863722.6073065482
2018-01-11,863753.6416847057
2018-01-12,863571.7783213154
2018-01-13,863956.6206883257
2018-01-14,864300.0683168946
2018-01-15,864332.1485021149
2018-01-16,864632.2088460836
2018-01-17,864154.730463177
2018-01-18,863598.3819312095
2018-01-19,863726.0035705005
2018-01-20,863880.8321804865
2018-01-21,864122.8650315296
2018-01-22,864396.6111966582
2018-01-23,864228.3159576172
2018-01-24,864911.8731698211
2018-01-25,865357.646683801
2018-01-26,865634.4465905847
2018-01-27,866177.8991546594
2018-01-28,866135.7304293474
2018-01-29,866747.2202857931
2018-01-30,866263.4795485847
2018-01-31,866700.6365784612
2018-02-01,876276.6259234445
2018-02-02,876442.1293580823
2018-02-03,877071.9716428628
2018-02-04,876818.7187985205
2018-02-05,876994.4435149413
2018-02-06,877172.2659588321
2018-02-07,877301.2326926613
2018-02-08,877557.2566347363
2018-02-09,878211.6257617967
2018-02-10,878137.199050391
2018-02-11,877595.4695549686
2018-02-12,878068.6674646365
2018-02-13,877885.7084611363
2018-02-14,877466.314233322
2018-02-15,877684.3302536977
2018-02-16,877523.7059882227
2018-02-17,877118.2285948129
2018-02-18,876986.4546695806
2018-02-19,877355.9962091888
2018-02-20,876903.4176122195
2018-02-21,876758.5283835869
2018-02-22,877181.8644923589
2018-02-23,877084.9341624631
2018-02-24,877330.734487732
2018-02-25,877594.7458246719
2018-02-26,877384.9543538104
2018-02-27,877441.7498431817
2018-02-28,878066.0412280713
2018-03-01,887874.0058918898
2018-03-02,888121.4095579367
2018-03-03,888604.4807588273
2018-03-04,889381.4671006224
2018-03-05,889367.7814428927
2018-03-06,889679.7285885026
2018-03-07,888865.5516958251
2018-03-08,888714.4383983632
2018-03-09,888674.9218650071
2018-03-10,888699.7501436886
2018-03-11,889073.2277505419
2018-03-12,888371.4979595761
2018-03-13,888385.9760420709
2018-03-14,888576.308369662
2018-03-15,889314.1754947252
2018-03-16,889779.4953871757
2018-03-17,889756.0259217934
2018-03-18,890122.1676668576
2018-03-19,889984.744361822
2018-03-20,889563.7602649204
2018-03-21,890003.9581555501
2018-03-22,890495.2523673153
2018-03-23,891330.0097408392
2018-03-24,891805.2228789878
2018-03-25,891813.0249737678
2018-03-26,892244.8560750575
2018-03-27,892383.4779072856
2018-03-28,892629.1960097809
2018-03-29,892852.9742581238
2018-03-30,892962.8058589305
2018-03-31,892470.664799735
2018-04-01,902000.5797606793
2018-04-02,902445.5940490714
2018-04-03,902768.1837527654
2018-04-04,903116.289065209
2018-04-05,903041.9287950806
2018-04-06,903371.2392461937
2018-04-07,902856.483888575
2018-04-08,903121.7086808684
2018-04-09,902957.1986283634
2018-04-10,902357.3792680461
2018-04-11,901846.6966957542
2018-04-12,902141.4827173635
2018-04-13,901175.1849663872
2018-04-14,901224.7223415968
2018-04-15,901552.3008153948
2018-04-16,901980.1864378774
2018-04-17,901212.4397168576
2018-04-18,901877.7713296593
2018-04-19,902050.9382820731
2018-04-20,901891.9609542724
2018-04-21,902086.9457047469
2018-04-22,902570.351924655
2018-04-23,902158.2731928625
2018-04-24,901583.8140045344
2018-04-25,902093.8646886463
2018-04-26,902540.3116316374
2018-04-27,902738.2076676424
2018-04-28,902751.2644406062
2018-04-29,903743.5373832602
2018-04-30,904133.0498002286
2018-05-01,913717.2995479831
2018-05-02,913442.5086125929
2018-05-03,913195.356139857
2018-05-04,913185.2385104757
2018-05-05,913298.5197975733
2018-05-06,913059.3217079728
2018-05-07,913731.6123639633
2018-05-08,913955.5422563904
2018-05-09,913596.996984423
2018-05-10,913634.3933960887
2018-05-11,913332.8827695944
2018-05-12,913501.7490750768
2018-05-13,913531.4219963561
2018-05-14,913519.0802697082
2018-05-15,913180.1747167506
2018-05-16,912762.1040409326
2018-05-17,912578.507443993
2018-05-18,912072.7194735117
2018-05-19,912306.2412428049
2018-05-20,913171.5594786137
2018-05-21,913220.0662134064
2018-05-22,913025.843959336
2018-05-23,912956.3267391222
2018-05-24,913284.7999144517
2018-05-25,913910.4701460092
2018-05-26,914218.1929302106
2018-05-27,913832.2323790961
2018-05-28,913757.0032199037
2018-05-29,914210.485676193
2018-05-30,914202.5703100124
2018-05-31,914976.591451087
2018-06-01,923883.8064667978
2018-06-02,924767.8404988357
2018-06-03,924987.7109653108
2018-06-04,924068.7031524244
2018-06-05,924130.1563569106
2018-06-06,923727.8053481944
2018-06-07,924369.7613028827
2018-06-08,924541.7324871228
2018-06-09,924379.0943981957
2018-06-10,923673.3814399542
2018-06-11,923981.7697107913
2018-06-12,924523.448596233
2018-06-13,924789.691029246
2018-06-14,924771.5204417651
2018-06-15,925682.1869382733
2018-06-16,925588.5994656075
2018-06-17,925620.3699321211
2018-06-18,925470.5752719864
2018-06-19,925461.901234206
2018-06-20,925167.2079836484
2018-06-21,925017.9552224353
2018-06-22,926229.3508074924
2018-06-23,926310.1092765944
2018-06-24,926047.5859535612
2018-06-25,926035.5121043457
2018-06-26,925181.8605066844
2018-06-27,925509.8032254248
2018-06-28,925879.0751390293
2018-06-29,925352.1316222603
2018-06-30,925541.5730125543
2018-07-01,935894.1707544612
2018-07-02,936333.514216121
2018-07-03,937161.7688891744
2018-07-04,937507.0770939495
2018-07-05,938179.8161056982
2018-07-06,937729.5866700605
2018-07-07,937496.3992985392
2018-07-08,937028.3183096814
2018-07-09,936931.2414029703
2018-07-10,936601.1760475675
2018-07-11,936541.9594246045
2018-07-12,936234.1941421477
2018-07-13,936638.5175651077
2018-07-14,936648.6605477928
2018-07-15,936659.2267572153
2018-07-16,936677.2887457224
2018-07-17,937553.6536528612
2018-07-18,937663.1304649757
2018-07-19,937364.394958268
2018-07-20,937679.1829126404
2018-07-21,937933.0057857079
2018-07-22,937807.2811371032
2018-07-23,937575.7821550663
2018-07-24,938062.3124077268
2018-07-25,938388.5077984933
2018-07-26,938564.0554473964
2018-07-27,938168.5469679912
2018-07-28,938611.7702523945
2018-07-29,938732.8457435521
2018-07-30,938879.5606833363
2018-07-31,939400.4518515996
2018-08-01,950542.1615178946
2018-08-02,951792.4401460118
2018-08-03,952149.1697128378
2018-08-04,952623.1873715941
2018-08-05,953074.3838845536
2018-08-06,953809.332021059
2018-08-07,953166.7498468972
2018-08-08,953222.5804850215
2018-08-09,953287.1717365965
2018-08-10,953503.5307787064
2018-08-11,952645.2369116215
2018-08-12,952967.3274474964
2018-08-13,952977.8616583408
2018-08-14,953295.6557604513
2018-08-15,954036.7113994355
2018-08-16,954864.4440952283
2018-08-17,955731.5498426132
2018-08-18,955500.8156126541
2018-08-19,956218.135377769
2018-08-20,956492.8369295571
2018-08-21,956825.320894554
2018-08-22,956888.3700801401
2018-08-23,956880.8895467122
2018-08-24,957290.987294447
2018-08-25,957526.8865531913
2018-08-26,957306.0198436134
2018-08-27,957463.0269708228
2018-08-28,958399.7991655794
2018-08-29,958408.616859802
2018-08-30,958235.076431416
2018-08-31,958554.8464910366
2018-09-01,968539.0951870246
2018-09-02,968651.3384764593
2018-09-03,968754.5297800566
2018-09-04,969571.0700409933
2018-09-05,970293.3619523465
2018-09-06,970587.7111155023
2018-09-07,971528.5417311718
2018-09-08,972160.1739615368
2018-09-09,972054.4586030119
2018-09-10,972883.7588730984
2018-09-11,972967.4880396118
2018-09-12,973990.0981695477
2018-09-13,974263.1860822291
2018-09-14,974784.6044712478
2018-09-15,974591.7902881305
2018-09-16,974739.8542717936
2018-09-17,974304.5748066787
2018-09-18,974369.7557960539
2018-09-19,975467.7759284812
2018-09-20,975452.0897821863
2018-09-21,975859.2283991952
2018-09-22,975872.0252134285
2018-09-23,975556.2791698871
2018-09-24,975858.7124334606
2018-09-25,975870.7831464034
2018-09-26,975853.3451076691
2018-09-27,975762.4932915382
2018-09-28,975181.9332462116
2018-09-29,974775.3622357338
2018-09-30,974383.7612495441
2018-10-01,984046.4339985852
2018-10-02,985069.3141870345
2018-10-03,985229.7010144611
2018-10-04,985504.372750839
2018-10-05,986113.9180098815
2018-10-06,986327.6035440166
2018-10-07,987355.2957653897
2018-10-08,987182.7675138367
2018-10-09,986680.3940922744
2018-10-10,988003.5046851914
2018-10-11,987652.2105293109
2018-10-12,988168.028018189
2018-10-13,987652.5380800273
2018-10-14,988055.6124243856
2018-10-15,987444.8575678318
2018-10-16,987855.1408360684
2018-10-17,987983.1392485746
2018-10-18,988541.2738173443
2018-10-19,988677.6574715343
2018-10-20,987759.8993101162
2018-10-21,988075.4052633571
2018-10-22,988795.1966801491
2018-10-23,988813.5463465414
2018-10-24,989239.3845913982
2018-10-25,989778.8549806915
2018-10-26,990014.600588515
2018-10-27,990239.7121819753
2018-10-28,990031.4894489301
2018-10-29,990055.2680057458
2018-10-30,990283.7160368167
2018-10-31,991104.7087064051
2018-11-01,1001097.8186083599
2018-11-02,1001735.4250555779
2018-11-03,1001681.0160782033
2018-11-04,1003211.6474356222
2018-11-05,1004187.2255024464
2018-11-06,1003795.7007284802
2018-11-07,1003808.3346763573
2018-11-08,1004045.4196537001
2018-11-09,1003692.2662072692
2018-11-10,1003436.6816598538
2018-11-11,1002393.2634129851
2018-11-12,1002559.6388432989
2018-11-13,1002087.4069145169
2018-11-14,1002704.2700818398
2018-11-15,1002532.3058601994
2018-11-16,1002447.1087490383
2018-11-17,1002743.6322072765
2018-11-18,1002763.2449272635
2018-11-19,1002245.491726152
2018-11-20,1002481.7060803799
2018-11-21,1002535.5506828636
2018-11-22,1003229.4465845516
2018-11-23,1004246.5801469982
2018-11-24,1004469.710638226
2018-11-25,1005251.0237374692
2018-11-26,1005472.121447435
2018-11-27,1006442.4099689228
2018-11-28,1006933.019503159
2018-11-29,1006573.4252235966
2018-11-30,1006979.1076140767
2018-12-01,1017021.9878465915
2018-12-02,1017080.0355653878
2018-12-03,1017225.251881378
2018-12-04,1016913.3790520504
2018-12-05,1016710.626715151
2018-12-06,1016244.7083747131
2018-12-07,1015744.7066255962
2018-12-08,1015574.6297760208
2018-12-09,1015947.4660164665
2018-12-10,1016057.1254419363
2018-12-11,1016265.1396936357
2018-12-12,1016102.7316709291
2018-12-13,1016412.5586539792
2018-12-14,1016501.7924106735
2018-12-15,1016873.0792429205
2018-12-16,1016445.1672417262
2018-12-17,1016743.9166206755
2018-12-18,1016923.4191138811
2018-12-19,1016454.4334466984
2018-12-20,1018080.3038057126
2018-12-21,1017793.1766902404
2018-12-22,1017801.3562387195
2018-12-23,1017551.2184884783
2018-12-24,1017693.6822281807
2018-12-25,1018868.2271828877
2018-12-26,1019146.0060329719
2018-12-27,1018781.8611651004
2018-12-28,1019428.2112992861
2018-12-29,1018339.6129989068
2018-12-30,1018891.6590367062
2018-12-31,1018931.932174166
2019-01-01,1129292.3267093797
2019-01-02,1130128.2555838118
2019-01-03,1131238.2538076628
2019-01-04,1131906.6724973177
2019-01-05,1131927.986005687
2019-01-06,1131938.6073187715
2019-01-07,1132126.5363006021
2019-01-08,1131258.0032157754
2019-01-09,1131007.6767681874
2019-01-10,1131559.6175880814
2019-01-11,1131303.695089115
2019-01-12,1131290.334725192
2019-01-13,1131810.4420727491
2019-01-14,1131430.9162428027
2019-01-15,1131020.4875646536
2019-01-16,1131223.0036341343
2019-01-17,1131273.8393678267
2019-01-18,1132097.8700125746
2019-01-19,1132588.2378646836
2019-01-20,1133813.236859105
2019-01-21,1133753.1175766427
2019-01-22,1133726.898726123
2019-01-23,1134679.7393130555
2019-01-24,1136256.939809817
2019-01-25,1137002.8741015121
2019-01-26,1136533.074587961
2019-01-27,1136447.644850205
2019-01-28,1137199.3507323994
2019-01-29,1137620.6827931842
2019-01-30,1137467.136832421
2019-01-31,1138015.5415589141
2019-02-01,1147917.1773639482
2019-02-02,1148821.513564595
2019-02-03,1148208.5050961499
2019-02-04,1148659.1396173919
2019-02-05,1148572.0511038373
2019-02-06,1148645.1616588254
2019-02-07,1149390.5877363004
2019-02-08,1149673.747312005
2019-02-09,1149565.9732996789
2019-02-10,1150609.8495239108
2019-02-11,1151326.780971235
2019-02-12,1150889.4817946306
2019-02-13,1151155.0690606316
2019-02-14,1150497.702887869
2019-02-15,1150742.8888727378
2019-02-16,1150265.9890551993
2019-02-17,1150869.441581056
2019-02-18,1150291.7537236316
2019-02-19,1151381.4202598121
2019-02-20,1151982.6649403814
2019-02-21,1152157.4265502486
2019-02-22,1152495.7118581252
2019-02-23,1152229.322389652
2019-02-24,1152433.6632203544
2019-02-25,1152183.2959630454
2019-02-26,1152444.080313075
2019-02-27,1152219.925153304
2019-02-28,1152291.4770086624
2019-03-01,1162259.1973687385
2019-03-02,1162233.8346145852
2019-03-03,1163256.3986290016
2019-03-04,1162481.9365453622
2019-03-05,1162965.1674210494
2019-03-06,1161954.8539638123
2019-03-07,1161332.5579570758
2019-03-08,1161937.3063395019
2019-03-09,1162865.7909830005
2019-03-10,1162836.996564825
2019-03-11,1162600.9763424445
2019-03-12,1163206.7998045236
2019-03-13,1164128.3484994574
2019-03-14,1163548.611153177
2019-03-15,1163584.9905573255
2019-03-16,1163645.6465696641
2019-03-17,1163734.3028217815
2019-03-18,1164258.3124695169
2019-03-19,1164433.608507328
2019-03-20,1165188.5001011945
2019-03-21,1164980.6411175304
2019-03-22,1165338.1224894726
2019-03-23,1165286.3692797953
2019-03-24,1165083.1360459805
2019-03-25,1164989.8656413748
2019-03-26,1164977.7423064925
2019-03-27,1166295.9043159033
2019-03-28,1166395.9330063039
2019-03-29,1167198.7289490132
2019-03-30,1167172.5437803413
2019-03-31,1166693.8705931478
2019-04-01,1177085.5470088765
2019-04-02,1178361.2224071354
2019-04-03,1179406.300213195
2019-04-04,1179046.5285657134
2019-04-05,1179204.0862879285
2019-04-06,1178956.2683870383
2019-04-07,1179179.8716463267
2019-04-08,1179414.4879452195
2019-04-09,1179880.0639720587
2019-04-10,1179752.3916800732
2019-04-11,1180190.3665763708
2019-04-12,1180868.0977969258
2019-04-13,1180511.167969275
2019-04-14,1181715.8399456306
2019-04-15,1181561.659677081
2019-04-16,1181954.4188572117
2019-04-17,1182564.4806084658
2019-04-18,1183554.7933331146
2019-04-19,1184263.660760888
2019-04-20,1184802.991739304
2019-04-21,1184976.2797990502
2019-04-22,1185188.2508257877
2019-04-23,1185083.4837823203
2019-04-24,1184820.9798621049
2019-04-25,1186186.6534075544
2019-04-26,1185508.523835028
2019-04-27,1186262.043469905
2019-04-28,1186195.3414383724
2019-04-29,1186375.4850426652
2019-04-30,1187172.20643458
2019-05-01,1197648.0996500396
2019-05-02,1197759.4197976878
2019-05-03,1197088.9372677805
2019-05-04,1198190.3959632458
2019-05-05,1198249.3077273804
2019-05-06,1198447.0655396224
2019-05-07,1199070.2750599007
2019-05-08,1199876.684451155
2019-05-09,1200351.7686586753
2019-05-10,1200202.7753772426
2019-05-11,1201760.39139177
2019-05-12,1202507.0795832723
2019-05-13,1202194.4156124066
2019-05-14,1202048.441288344
2019-05-15,1202105.9095871528
2019-05-16,1202927.8723522408
2019-05-17,1202825.5005570585
2019-05-18,1203914.8181135312
2019-05-19,1205257.8860479798
2019-05-20,1207187.6984588224
2019-05-21,1206449.0435833428
2019-05-22,1207416.491780296
2019-05-23,1208081.7155232339
2019-05-24,1207686.6244130132
2019-05-25,1208477.8910466866
2019-05-26,1209631.2604082276
2019-05-27,1208757.2433534493
2019-05-28,1208842.381506437
2019-05-29,1208809.9498862156
2019-05-30,1210421.750670626
2019-05-31,1210054.2762005674
2019-06-01,1220851.5065266558
2019-06-02,1220688.4807159356
2019-06-03,1220956.0427060518
2019-06-04,1221233.296150992
2019-06-05,1222352.2337338317
2019-06-06,1223218.4318811276
2019-06-07,1223124.5111884756
2019-06-08,1222228.0301982702
2019-06-09,1223683.2089805228
2019-06-10,1224885.8409449463
2019-06-11,1225564.9905192782
2019-06-12,1225923.5733748537
2019-06-13,1226440.7341361074
2019-06-14,1226670.6716530407
2019-06-15,1227739.171580623
2019-06-16,1226764.3785472352
2019-06-17,1226413.279940063
2019-06-18,1227034.0926275668
2019-06-19,1227444.3505799628
2019-06-20,1227723.3020457858
2019-06-21,1227827.1862915854
2019-06-22,1228751.7491249065
2019-06-23,1227904.6979710246
2019-06-24,1227969.434404104
2019-06-25,1227250.6389336507
2019-06-26,1227997.3363082814
2019-06-27,1228719.9582506868
2019-06-28,1228806.109332384
2019-06-29,1228360.7898565596
2019-06-30,1227577.77699357
2019-07-01,1236809.8500984968
2019-07-02,1236931.219696043
2019-07-03,1235197.0226629754
2019-07-04,1234890.7344803633
2019-07-05,1234530.7993550475
2019-07-06,1234427.402514474
2019-07-07,1234315.1598875606
2019-07-08,1233882.037342547
2019-07-09,1233070.105513385
2019-07-10,1233449.0331621212
2019-07-11,1232325.6756689001
2019-07-12,1230941.0883321352
2019-07-13,1230226.097845949
2019-07-14,1230415.372800565
2019-07-15,1230861.8569922498
2019-07-16,1231122.9608968887
2019-07-17,1231119.7445721442
2019-07-18,1230965.78203281
2019-07-19,1231256.9935167416
2019-07-20,1231585.5135712284
2019-07-21,1231454.8605438152
2019-07-22,1232272.1931633456
2019-07-23,1232749.6692971596
2019-07-24,1233844.8202185298
2019-07-25,1233647.262854153
2019-07-26,1232975.311981274
2019-07-27,1232460.3274227125
2019-07-28,1232023.156678487
2019-07-29,1231510.4427519976
2019-07-30,1232050.4820086036
2019-07-31,1232643.0282977526
2019-08-01,1242241.5824427404
2019-08-02,1242384.3492982525
2019-08-03,1243277.3171291398
2019-08-04,1243824.619530811
2019-08-05,1243585.8662587574
2019-08-06,1243305.5038510812
2019-08-07,1244769.2096136792
2019-08-08,1244066.6285755546
2019-08-09,1243642.9710871286
2019-08-10,1246078.2830334604
2019-08-11,1245584.9234059816
2019-08-12,1245910.8226515215
2019-08-13,1245443.6313264254
2019-08-14,1246081.5227140565
2019-08-15,1246936.6760587604
2019-08-16,1247043.1117913546
2019-08-17,1247420.0273097816
2019-08-18,1246760.2247996337
2019-08-19,1246802.314836639
2019-08-20,1246488.188309859
2019-08-21,1245255.551241037
2019-08-22,1243491.5767860168
2019-08-23,1243600.2264131587
2019-08-24,1242249.3776995423
2019-08-25,1240725.4230865515
2019-08-26,1240655.5525531308
2019-08-27,1241101.6918643976
2019-08-28,1242459.2068956923
2019-08-29,1242751.8079236136
2019-08-30,1242635.197350415
2019-08-31,1242994.733011474
2019-09-01,1253292.3230201013
2019-09-02,1253790.29287412
2019-09-03,1253773.6370919528
2019-09-04,1254503.2907664904
2019-09-05,1255691.8291836898
2019-09-06,1255563.7275714371
2019-09-07,1255566.247926103
2019-09-08,1255320.2401789962
2019-09-09,1254574.8845386873
2019-09-10,1255231.2219890514
2019-09-11,1255984.9021117107
2019-09-12,1256415.4850716493
2019-09-13,1256879.5039499851
2019-09-14,1257396.8747223588
2019-09-15,1257221.445998367
2019-09-16,1257383.9536759744
2019-09-17,1257622.357608207
2019-09-18,1257813.644149436
2019-09-19,1259313.0612283652
2019-09-20,1258916.1692400621
2019-09-21,1259196.5093049959
2019-09-22,1259357.97731773
2019-09-23,1259470.7043573554
2019-09-24,1259953.26876229
2019-09-25,1260090.4714634893
2019-09-26,1260285.9438470285
2019-09-27,1261001.3098429018
2019-09-28,1260541.8680257506
2019-09-29,1261529.259801443
2019-09-30,1261709.4097449617
2019-10-01,1272043.4691823982
2019-10-02,1271958.524293186
2019-10-03,1271156.735157446
2019-10-04,1271363.8962542617
2019-10-05,1272067.3699385296
2019-10-06,1272114.3367246077
2019-10-07,1272178.2718289983
2019-10-08,1272933.3430136882
2019-10-09,1273142.6347400388
2019-10-10,1272917.0168317405
2019-10-11,1272577.3528953702
2019-10-12,1272313.6119553144
2019-10-13,1271582.831678946
2019-10-14,1273044.995208921
2019-10-15,1272205.5988946022
2019-10-16,1271889.7624058807
2019-10-17,1272033.647711287
2019-10-18,1271829.749427285
2019-10-19,1271371.447337924
2019-10-20,1271563.891595756
2019-10-21,1271485.2837703149
2019-10-22,1270720.55283253
2019-10-23,1271831.8144243972
2019-10-24,1271192.6093749928
2019-10-25,1271259.4081173115
2019-10-26,1270992.6762383264
2019-10-27,1269902.622410965
2019-10-28,1269988.3881656206
2019-10-29,1270517.9107465001
2019-10-30,1269950.9150535949
2019-10-31,1271104.5478511606
2019-11-01,1281884.6752045439
2019-11-02,1281213.4620358425
2019-11-03,1282078.1355232324
2019-11-04,1282536.6997482767
2019-11-05,1283462.0517524648
2019-11-06,1283986.5050515693
2019-11-07,1283118.0790831635
2019-11-08,1283241.8955624034
2019-11-09,1283643.725632523
2019-11-10,1283280.0738771015
2019-11-11,1282785.3985959576
2019-11-12,1282763.5795852677
2019-11-13,1283906.3267715964
2019-11-14,1283932.0417302772
2019-11-15,1284076.1380190288
2019-11-16,1284210.7451176995
2019-11-17,1283941.4863217706
2019-11-18,1283824.9511064286
2019-11-19,1283509.2585305301
2019-11-20,1283339.0414090094
2019-11-21,1283313.9632796848
2019-11-22,1284087.2763206314
2019-11-23,1284455.3586636474
2019-11-24,1285208.2228950742
2019-11-25,1286601.6795715576
2019-11-26,1287026.3278153352
2019-11-27,1286479.1204517258
2019-11-28,1286654.8522362686
2019-11-29,1287763.8154182322
2019-11-30,1288519.5490986118
2019-12-01,1298704.084056619
2019-12-02,1299778.0976997989
2019-12-03,1298885.346014095
2019-12-04,1299858.593119966
2019-12-05,1299697.5397718463
2019-12-06,1300140.449962205
2019-12-07,1301583.6875715444
2019-12-08,1302450.894596247
2019-12-09,1302944.460497994
2019-12-10,1302658.6752920272
2019-12-11,1303718.4920250217
2019-12-12,1303168.6732315668
2019-12-13,1302708.2228683678
2019-12-14,1302531.4159602695
2019-12-15,1303315.9889223939
2019-12-16,1303142.4151103648
2019-12-17,1302514.0334204047
2019-12-18,1303169.5916109253
2019-12-19,1303180.105354919
2019-12-20,1304025.6453115805
2019-12-21,1305103.943244351
2019-12-22,1305629.3458492479
2019-12-23,1304960.6945058953
2019-12-24,1304837.8610259665
2019-12-25,1304050.3396562906
2019-12-26,1304996.7499675276
2019-12-27,1304257.770673436
2019-12-28,1303505.020703773
2019-12-29,1304435.7152087237
2019-12-30,1305071.5424814734
2019-12-31,1306356.4718689346
2020-01-01,1416163.4683941952
2020-01-02,1416968.7703002705
2020-01-03,1418001.0954602077
2020-01-04,1418128.451492147
2020-01-05,1418360.9246859024
2020-01-06,1419259.1521962616
2020-01-07,1419796.1996971713
2020-01-08,1419465.2764687743
2020-01-09,1419881.772371687
2020-01-10,1420103.144804542
2020-01-11,1421255.0644599425
2020-01-12,1420848.8105122782
2020-01-13,1421780.2461429015
2020-01-14,1422015.2069661473
2020-01-15,1421807.4131697784
2020-01-16,1420894.9341401283
2020-01-17,1419992.4802149418
2020-01-18,1420400.2808410649
2020-01-19,1421193.2976571878
2020-01-20,1421593.6914019424
2020-01-21,1421731.7533897876
2020-01-22,1421760.3760954975
2020-01-23,1422006.8303953875
2020-01-24,1423115.6834908673
